verseId	book	chapter	verse	text
B58_C001_V013	Ibrani	1	13	Dan, kepada malaikat yang mana Allah pernah berkata seperti ini, “Duduklah di sebelah kanan-Ku sampai Aku meletakkan musuh-musuh-Mu di bawah kuasa-Mu”?
B58_C001_V014	Ibrani	1	14	Bukankah malaikat adalah roh-roh yang melayani, yang diutus untuk menolong orang-orang yang akan menerima keselamatan?
B58_C002_V001	Ibrani	2	1	Karena itu, kita harus lebih teliti memperhatikan apa yang sudah kita dengar supaya kita tidak terseret arus.
B58_C002_V002	Ibrani	2	2	Sebab, bila ajaran yang disampaikan oleh para malaikat terbukti tidak dapat diubah, dan setiap pelanggaran atau ketidaktaatan akan menerima hukuman yang adil,
B58_C002_V003	Ibrani	2	3	bagaimana mungkin kita dapat lolos jika kita mengabaikan keselamatan yang besar itu? Yaitu, keselamatan yang pertama-tama diberitakan oleh Tuhan, dan dibuktikan kebenarannya kepada kita oleh orang-orang yang mendengar-Nya
B58_C002_V004	Ibrani	2	4	Selain itu, Allah juga memberi kesaksian melalui tanda-tanda dan hal-hal ajaib, berbagai mukjizat serta karunia-karunia Roh Kudus yang dibagikan menurut kehendak-Nya.
B58_C002_V005	Ibrani	2	5	Allah tidak menaklukkan dunia yang akan datang, yaitu dunia yang sedang kita bicarakan, kepada para malaikat
B58_C002_V006	Ibrani	2	6	Namun, ada satu orang yang telah memberi kesaksian dalam sebuah nas: “Siapakah manusia sehingga Engkau memikirkannya? Siapakah anak manusia sehingga Engkau memedulikannya?
B58_C002_V007	Ibrani	2	7	Untuk sesaat, Engkau membuatnya lebih rendah daripada malaikat; Engkau memahkotainya dengan kemuliaan dan hormat.
B58_C002_V008	Ibrani	2	8	Engkau menaklukkan segala sesuatu di bawah kakinya.” Sebab, dengan menaklukkan segala sesuatu di bawah kaki-Nya, maka Allah tidak membiarkan sesuatu pun yang tidak takluk kepada-Nya. Akan tetapi, sekarang kita belum melihat segala sesuatu takluk kepada-Nya.
B58_C002_V009	Ibrani	2	9	Namun, kita telah melihat Yesus yang untuk sementara dibuat lebih rendah daripada para malaikat, yaitu Yesus yang dimahkotai dengan kemuliaan dan hormat karena telah menderita kematian supaya oleh anugerah Allah, Ia dapat merasakan kematian bagi semua orang.
B58_C002_V010	Ibrani	2	10	Sudah selayaknya Ia -- yang bagi Dia dan melalui Dia segala sesuatu ada -- menyempurnakan Perintis Keselamatan anak-anak-Nya melalui penderitaan, untuk membawa mereka kepada kemuliaan.
B58_C002_V011	Ibrani	2	11	Sebab, baik Ia yang menyucikan maupun mereka yang disucikan, semuanya berasal dari satu Bapa; itulah sebabnya Yesus tidak malu menyebut mereka sebagai saudara-saudara-Nya
B58_C002_V012	Ibrani	2	12	dengan berkata: “Aku akan menyatakan nama-Mu kepada saudara-saudara-Ku. Di tengah-tengah seluruh umat-Mu, Aku akan menyanyikan pujian bagi-Mu.”
B58_C002_V013	Ibrani	2	13	Dan lagi: “Aku akan menaruh keyakinan-Ku kepada Allah.” Dan lagi, “Inilah Aku, beserta anak-anak yang telah diberikan Allah kepada-Ku.”
B58_C002_V014	Ibrani	2	14	Karena anak-anak itu adalah manusia yang memiliki darah dan daging, maka Yesus juga mengambil bagian dalam keadaan mereka supaya melalui kematian-Nya, Ia dapat membinasakan dia yang memiliki kuasa atas kematian, yaitu Iblis.
B58_C002_V015	Ibrani	2	15	Dan, membebaskan mereka yang seumur hidupnya diperbudak oleh ketakutan akan kematian.
B58_C002_V016	Ibrani	2	16	Jadi, jelaslah bahwa Ia tidak memberi pertolongan kepada para malaikat, tetapi kepada keturunan Abraham.
B58_C002_V017	Ibrani	2	17	Karena itu, dalam segala hal Yesus harus menjadi seperti saudara-saudara-Nya, supaya Ia dapat menjadi Imam Besar yang penuh belas kasihan dan setia dalam segala hal kepada Allah. Dengan demikian, Ia dapat membawa penebusan atas dosa-dosa umat.
B58_C002_V018	Ibrani	2	18	Sebab, Yesus sendiri menderita ketika dicobai, maka Ia dapat menolong mereka yang sedang dicobai.
B58_C003_V001	Ibrani	3	1	Karena itu, saudara-saudara yang kudus, kamu yang memiliki bagian dalam panggilan surgawi, pandanglah Yesus, Sang Rasul dan Imam Besar pengakuan kita,
B58_C003_V002	Ibrani	3	2	yang setia kepada Dia yang telah menetapkan-Nya, sama seperti Musa yang setia dalam seluruh rumah-Nya.
B58_C003_V003	Ibrani	3	3	Sebab, Yesus dianggap layak untuk mendapat kemuliaan yang lebih besar daripada Musa, seperti halnya seorang pembangun rumah yang mendapat kehormatan lebih besar daripada rumah itu sendiri.
B58_C003_V004	Ibrani	3	4	(Sebab, setiap rumah dibangun oleh seseorang, tetapi Pembangun dari segala sesuatu adalah Allah).
B58_C003_V005	Ibrani	3	5	Musa setia dalam seluruh rumah Allah sebagai seorang pelayan, untuk memberi kesaksian kepada hal-hal yang akan dikatakan di kemudian hari.
B58_C003_V006	Ibrani	3	6	Namun, Kristus setia sebagai Anak dalam rumah Allah, yaitu kita, jika kita tetap berpegang teguh pada keyakinan dan pengharapan yang kita banggakan sampai akhir.
B58_C003_V007	Ibrani	3	7	Karena itu, seperti yang Roh Kudus katakan, “Pada hari ini, jika kamu mendengar suara-Nya,
B58_C003_V008	Ibrani	3	8	janganlah keraskan hatimu seperti dalam pemberontakan yang kamu lakukan pada hari pencobaan di padang gurun,
B58_C003_V009	Ibrani	3	9	yaitu ketika nenek moyangmu mencobai Aku dan melihat perbuatan-perbuatan-Ku selama empat puluh tahun.
B58_C003_V010	Ibrani	3	10	Sebab itulah Aku marah kepada generasi itu dan berkata, ‘Hati mereka selalu sesat dan mereka tidak mengerti jalan-jalan-Ku.’
B58_C003_V011	Ibrani	3	11	Jadi, Aku bersumpah dalam amarah-Ku: ‘Mereka tidak akan masuk ke tempat perhentian-Ku.’”
B58_C003_V012	Ibrani	3	12	Berhati-hatilah Saudara-saudara, janganlah ada di antara kamu yang memiliki hati yang jahat dan yang tidak percaya, yang membuatmu berpaling dari Allah yang hidup.
B58_C003_V013	Ibrani	3	13	Sebaliknya, nasihatilah satu dengan yang lain setiap hari, selama masih ada yang disebut “hari ini” supaya tidak ada di antaramu yang dikeraskan oleh tipu daya dosa.
B58_C003_V014	Ibrani	3	14	Kita telah mengambil bagian di dalam Kristus, jika kita berpegang teguh pada keyakinan kita yang semula sampai pada akhirnya.
B58_C003_V015	Ibrani	3	15	Seperti tertulis, “Pada hari ini, jika kamu mendengar suara-Nya, janganlah keraskan hatimu seperti dalam pemberontakan.”
B58_C003_V016	Ibrani	3	16	Siapakah orang-orang yang telah mendengar suara Allah, tetapi memberontak? Bukankah mereka semua yang keluar dari Mesir di bawah kepemimpinan Musa?
B58_C003_V017	Ibrani	3	17	Dan, kepada siapakah Allah marah selama empat puluh tahun? Bukankah kepada mereka yang berbuat dosa sehingga mayat mereka bergelimpangan di padang gurun?
B58_C003_V018	Ibrani	3	18	Dan, kepada siapakah Allah bersumpah bahwa mereka tidak akan pernah masuk ke tempat perhentian-Nya, kalau bukan kepada mereka yang tidak taat?
B58_C003_V019	Ibrani	3	19	Jadi, kita melihat bahwa mereka tidak dapat masuk karena ketidakpercayaan mereka.
B58_C004_V001	Ibrani	4	1	Oleh karena itu, selama janji untuk masuk ke tempat perhentian-Nya masih berlaku, biarlah kita merasa takut, kalau-kalau ada di antara kita yang gagal mendapatkan janji itu.
B58_C004_V002	Ibrani	4	2	Memang betul, kabar baik telah diberitakan kepada kita, seperti juga telah diberitakan kepada mereka, tetapi berita yang mereka dengar itu tidak menguntungkan mereka karena tidak disatukan dengan iman orang-orang yang mendengarkannya.
B58_C004_V003	Ibrani	4	3	Karena kita yang percaya, akan masuk ke tempat perhentian itu, seperti yang dikatakan-Nya, “Aku bersumpah dalam amarah-Ku: ‘Mereka tidak akan pernah masuk ke tempat perhentian-Ku,’” meskipun pekerjaan Allah sudah selesai sejak penciptaan dasar dunia ini.
B58_C004_V004	Ibrani	4	4	Sebab, dalam suatu nas, Allah berbicara demikian tentang hari ketujuh, “Pada hari ketujuh, Allah berhenti dari semua pekerjaan-Nya.”
B58_C004_V005	Ibrani	4	5	Akan tetapi, seperti yang telah dikatakan Allah, “Mereka tidak akan masuk ke tempat perhentian-Ku.”
B58_C004_V006	Ibrani	4	6	Jadi, masih ada kemungkinan untuk sebagian orang masuk ke tempat perhentian, dan ada sebagian orang yang sebelumnya telah mendengar kabar baik, tetapi gagal masuk karena ketidaktaatan mereka.
B58_C004_V007	Ibrani	4	7	Jadi, sekali lagi Allah menetapkan satu hari tertentu, yang disebut “hari ini”, yang telah dikatakan melalui Daud jauh hari sebelumnya, “Pada hari ini, jika kamu mendengar suara-Nya, janganlah keraskan hatimu seperti dalam pemberontakan.”
B58_C004_V008	Ibrani	4	8	Sebab, jika Yosua sudah memberi mereka tempat perhentian, maka Allah tidak akan lagi berbicara tentang suatu hari lain di kemudian hari.
B58_C004_V009	Ibrani	4	9	Jika demikian, maka masih ada perhentian pada hari Sabat untuk umat Allah.
B58_C004_V010	Ibrani	4	10	Untuk mereka yang telah masuk ke dalam perhentian Allah, mereka juga telah beristirahat dari pekerjaannya, seperti yang Allah lakukan dari pekerjaan-Nya.
B58_C004_V011	Ibrani	4	11	Karena itu, marilah kita berjuang untuk masuk ke tempat perhentian itu, sehingga tak seorang pun jatuh karena mengikuti contoh ketidaktaatan yang sama.
B58_C004_V012	Ibrani	4	12	Sebab, firman Allah itu hidup dan berkuasa, dan lebih tajam daripada pedang bermata dua mana pun. Firman itu menusuk jauh sampai memisahkan jiwa dan roh, antara sendi dan tulang sumsum, serta sanggup menilai pikiran dan kehendak hati kita.
B58_C004_V013	Ibrani	4	13	Tidak ada suatu makhluk pun yang tersembunyi dari pandangan-Nya. Sebaliknya, segala sesuatu telanjang dan tak tersembunyi dari mata-Nya. Kepada-Nyalah kita harus memberi pertanggungjawaban atas semua yang kita lakukan.
B58_C004_V014	Ibrani	4	14	Karena kita mempunyai Imam Besar Agung yang sudah naik ke surga, yaitu Yesus, Anak Allah, marilah kita terus berpegang teguh pada pengakuan kita.
B58_C004_V015	Ibrani	4	15	Sebab, kita tidak memiliki Imam Besar yang tidak dapat memahami kelemahan-kelemahan kita, tetapi kita memiliki Imam Besar yang telah dicobai dalam segala hal, sama seperti kita, tetapi Ia tidak berdosa.
B58_C004_V016	Ibrani	4	16	Karena itu, dengan keyakinan, marilah kita datang menghampiri takhta anugerah supaya kita menerima belas kasihan dan menemukan anugerah untuk menolong kita, ketika kita membutuhkannya.
B58_C005_V001	Ibrani	5	1	Sebab, setiap imam besar yang dipilih dari antara manusia ditunjuk untuk menjadi wakil manusia dalam hal-hal yang berkenaan dengan Allah supaya ia dapat mempersembahkan persembahan-persembahan dan kurban-kurban atas dosa-dosa.
B58_C005_V002	Ibrani	5	2	Karena imam besar juga penuh dengan kelemahan, maka ia juga dapat bersikap lembut terhadap orang-orang yang tidak memiliki pengetahuan dan mudah tersesat.
B58_C005_V003	Ibrani	5	3	Itu sebabnya, ia wajib mempersembahkan kurban penghapusan dosa, bukan hanya untuk umat, tetapi juga untuk dirinya sendiri.
B58_C005_V004	Ibrani	5	4	Tidak ada imam besar yang dapat mengambil kehormatan ini untuk dirinya sendiri; ia hanya menerimanya ketika ia dipanggil oleh Allah, seperti halnya Harun.
B58_C005_V005	Ibrani	5	5	Demikian juga Kristus tidak memuliakan diri-Nya sendiri untuk menjadi seorang Imam Besar, tetapi oleh Dia yang berkata kepada-Nya, “Engkau adalah Anak-Ku. Pada hari ini Aku telah menjadi Bapa-Mu.”
B58_C005_V006	Ibrani	5	6	Di bagian lain, Ia juga berkata, “Engkau adalah Imam untuk selama-lamanya menurut peraturan Melkisedek.”
B58_C005_V007	Ibrani	5	7	Dalam hidupnya sebagai manusia, Yesus mempersembahkan doa maupun permohonan dengan ratapan dan air mata kepada Dia yang dapat menyelamatkan-Nya dari kematian. Dan, Ia didengar karena kesalehan-Nya.
B58_C005_V008	Ibrani	5	8	Walaupun Yesus adalah Anak, tetapi Ia belajar untuk taat melalui penderitaan yang dialami-Nya.
B58_C005_V009	Ibrani	5	9	Dengan setelah disempurnakan, Ia menjadi sumber keselamatan kekal bagi semua orang yang taat kepada-Nya,
B58_C005_V010	Ibrani	5	10	dan Ia telah dipanggil oleh Allah sebagai Imam Besar sesuai peraturan Melkisedek.
B58_C005_V011	Ibrani	5	11	Ada banyak yang dapat dikatakan tentang hal ini. Akan tetapi, sulit untuk menjelaskannya karena kamu sudah menjadi lamban untuk mendengar.
B58_C005_V012	Ibrani	5	12	Sebab, sekalipun saat ini kamu seharusnya sudah menjadi pengajar, tetapi ternyata kamu masih membutuhkan seseorang untuk mengajarimu lagi tentang prinsip-prinsip dasar mengenai firman Allah. Kamu masih membutuhkan susu, bukan makanan yang padat.
B58_C005_V013	Ibrani	5	13	Orang yang hidup dari susu adalah orang yang belum berpengalaman dalam memahami ajaran tentang kebenaran, sebab ia masih bayi.
B58_C005_V014	Ibrani	5	14	Akan tetapi, makanan padat adalah untuk orang-orang yang sudah dewasa, yaitu mereka yang sudah melatih indra mereka untuk membedakan apa yang baik dan yang jahat.
B58_C006_V001	Ibrani	6	1	Karena itu, mari kita tinggalkan pengajaran dasar tentang Kristus dan melangkah kepada kedewasaan, tidak lagi mengulang-ulang ajaran dasar tentang pertobatan dari perbuatan yang mati dan iman kepada Allah;
B58_C006_V002	Ibrani	6	2	ajaran tentang pembasuhan dan penumpangan tangan; ajaran tentang kebangkitan orang mati dan hukuman kekal.
B58_C006_V003	Ibrani	6	3	Dan, itulah yang akan kita lakukan, jika Allah mengizinkannya.
B58_C006_V004	Ibrani	6	4	Sebab, tidak mungkin mempertobatkan kembali orang-orang yang sebelumnya telah mendapatkan pencerahan, telah merasakan karunia surgawi, telah mengambil bagian bersama Roh Kudus,
B58_C006_V005	Ibrani	6	5	mencicipi kebaikan firman Allah, dan merasakan kuasa dari dunia yang akan datang.
B58_C006_V006	Ibrani	6	6	Jika mereka meninggalkan jalan Kristus, maka mustahil untuk memperbarui kembali pertobatan mereka karena mereka sedang menyalibkan Anak Allah untuk yang kedua kalinya dan mempermalukan-Nya secara terbuka.
B58_C006_V007	Ibrani	6	7	Sebab, tanah yang menyerap banyak air hujan yang jatuh di atasnya, serta menghasilkan panenan yang bermanfaat bagi mereka yang menggarapnya, akan menerima berkat dari Allah.
B58_C006_V008	Ibrani	6	8	Namun, jika tanah itu hanya menumbuhkan duri dan semak-semak, maka tanah itu tidak berguna dan dekat dengan kutuk, dan pada akhirnya dibakar.
B58_C006_V009	Ibrani	6	9	Akan tetapi, saudara-saudaraku yang kukasihi, sekalipun kami berkata-kata demikian, kami meyakini hal-hal yang lebih baik tentang kamu, yaitu hal-hal yang berhubungan dengan keselamatan.
B58_C006_V010	Ibrani	6	10	Sebab, Allah bukan tidak adil. Ia tidak melupakan semua pekerjaan dan kasihmu yang kamu tunjukkan demi nama-Nya dengan melayani orang-orang kudus seperti yang masih kamu lakukan.
B58_C006_V011	Ibrani	6	11	Kami rindu masing-masing kamu menunjukkan ketekunan yang sama untuk memiliki jaminan pengharapan yang sempurna sampai akhir,
B58_C006_V012	Ibrani	6	12	supaya kamu jangan menjadi malas, tetapi mengikuti teladan orang-orang yang telah mewarisi janji-janji Allah melalui iman dan ketekunan.
B58_C006_V013	Ibrani	6	13	Ketika Allah berjanji kepada Abraham, Ia berjanji atas diri-Nya sendiri karena tidak ada yang lebih besar daripada diri-Nya.
B58_C006_V014	Ibrani	6	14	Allah berkata, “Aku pasti akan memberkatimu,” dan “Aku pasti akan melipatgandakan keturunanmu.”
B58_C006_V015	Ibrani	6	15	Dan, setelah menantikan dengan sabar, Abraham menerima janji itu.
B58_C006_V016	Ibrani	6	16	Manusia bersumpah demi seseorang yang lebih besar daripada dirinya sendiri, dan sumpah diberikan sebagai penegasan untuk mengakhiri semua perbantahan.
B58_C006_V017	Ibrani	6	17	Jadi, ketika Allah ingin menunjukkan dengan lebih meyakinkan kepada ahli waris janji-Nya bahwa tujuan-Nya tidak akan berubah, Ia menjamin dengan membuat sumpah
B58_C006_V018	Ibrani	6	18	sehingga dengan dua hal yang tak dapat berubah itu, yang mengenainya Allah mustahil berbohong, kita yang datang mencari perlindungan akan mendapatkan dorongan yang besar untuk berpegang teguh pada pengharapan yang diberikan kepada kita.
B58_C006_V019	Ibrani	6	19	Pengharapan yang kita miliki ini adalah jangkar bagi jiwa kita, kuat dan pasti, yang menembus masuk sampai ke balik tirai,
B58_C006_V020	Ibrani	6	20	ke tempat yang telah dimasuki Yesus sebagai pembuka jalan bagi kita untuk menjadi Imam Besar untuk selama-lamanya, sesuai dengan peraturan Melkisedek.
B58_C007_V001	Ibrani	7	1	Sebab, Melkisedek, Raja Salem dan imam Allah Yang Mahatinggi, menemui Abraham setelah Abraham kembali dari membantai raja-raja, dan memberkatinya.
B58_C007_V002	Ibrani	7	2	Kepada Melkisedek, Abraham juga memberikan sepersepuluh dari semua harta rampasan yang diperolehnya. Pertama-tama, nama Melkisedek berarti “Raja Kebenaran”, selanjutnya, “Raja Salem” yang berarti “raja damai”.
B58_C007_V003	Ibrani	7	3	Ia tidak berayah atau beribu, tidak bersilsilah, dan hidupnya tidak berawal atau berakhir. Akan tetapi, seperti Anak Allah, ia akan menjadi imam untuk selama-lamanya.
B58_C007_V004	Ibrani	7	4	Perhatikanlah, betapa agungnya orang ini, bahkan Abraham leluhur kita pun menyerahkan kepadanya sepersepuluh dari segala hasil rampasan perangnya.
B58_C007_V005	Ibrani	7	5	Menurut Hukum Taurat, anak-anak Lewi yang menerima jabatan imam berhak mengumpulkan persepuluhan dari umat yang adalah saudara-saudara mereka, walaupun mereka sama-sama keturunan Abraham.
B58_C007_V006	Ibrani	7	6	Namun, Melkisedek yang tidak dari keturunan Lewi, menerima persepuluhan dari Abraham dan memberkati dia yang memegang janji-janji Allah.
B58_C007_V007	Ibrani	7	7	Dan, tidak dapat disangkal, yang lebih rendah diberkati oleh yang lebih tinggi.
B58_C007_V008	Ibrani	7	8	Dalam satu hal, persepuluhan diterima oleh manusia fana yang bisa mati. Namun, dalam hal ini, diterima oleh dia, yang dipastikan hidup.
B58_C007_V009	Ibrani	7	9	Karena itu, dapat dikatakan bahwa bahkan kaum Lewi yang berhak menerima persepuluhan pun juga membayar persepuluhan mereka melalui Abraham,
B58_C007_V010	Ibrani	7	10	sebab saat Melkisedek menemuinya, Lewi masih ada dalam tubuh nenek moyangnya.
B58_C007_V011	Ibrani	7	11	Sekarang, seandainya kesempurnaan bisa dicapai melalui keimaman Lewi (yang karenanya, umat Israel memperoleh Hukum Taurat), untuk apa ada imam lain yang harus dibangkitkan menurut aturan Melkisedek, dan bukan imam dari garis keturunan Harun?
B58_C007_V012	Ibrani	7	12	Sebab, jika aturan keimaman berubah, maka Hukum Taurat pun harus diubah.
B58_C007_V013	Ibrani	7	13	Orang yang sedang kita bicarakan ini berasal dari suku yang lain, dan tak ada seorang pun dari suku-Nya yang pernah bertugas sebagai pelayan altar.
B58_C007_V014	Ibrani	7	14	Sebab, sudah jelas bahwa Tuhan kita berasal dari suku Yehuda, suku yang tentangnya Musa tidak pernah mengatakan hal apa pun yang berkaitan dengan para imam.
B58_C007_V015	Ibrani	7	15	Semua hal ini menjadi semakin jelas ketika kita melihat munculnya seorang Imam lain, yang serupa dengan Melkisedek,
B58_C007_V016	Ibrani	7	16	yang menjadi imam bukan berdasarkan persyaratan keturunan jasmani, tetapi berdasarkan kuasa kehidupan yang tidak dapat binasa.
B58_C007_V017	Ibrani	7	17	Sebab, Kitab Suci bersaksi tentang Dia: “Engkau adalah Imam untuk selama-lamanya, menurut peraturan Melkisedek.”
B58_C007_V018	Ibrani	7	18	Di satu sisi, peraturan yang lama sudah berakhir karena memiliki kelemahan dan tidak berguna,
B58_C007_V019	Ibrani	7	19	dan karena hukum itu tidak menyempurnakan apa pun. Namun, di sisi yang lain, ada pengharapan yang lebih baik yang diperkenalkan kepada kita, dan pengharapan itu menarik kita untuk mendekat kepada Allah.
B58_C007_V020	Ibrani	7	20	Dan karena pengharapan itu dibawa kepada kita dengan sebuah sumpah -- imam yang lain menjadi imam tanpa disertai sumpah.
B58_C007_V021	Ibrani	7	21	Namun, Ia menjadi Imam dengan sumpah yang dibuat oleh Dia yang berkata kepada-Nya, “Tuhan telah bersumpah dan Ia tidak akan berubah pikiran: ‘Engkau adalah Imam untuk selama-lamanya.’”
B58_C007_V022	Ibrani	7	22	Karena sumpah ini, Yesus telah menjadi jaminan dari perjanjian yang lebih baik.
B58_C007_V023	Ibrani	7	23	Sebelumnya, ada banyak imam sehingga ketika ada imam yang mati, ada yang dapat menggantikannya.
B58_C007_V024	Ibrani	7	24	Namun, Yesus memegang keimaman secara tetap selamanya karena Ia akan terus hidup selamanya.
B58_C007_V025	Ibrani	7	25	Dengan demikian, Yesus dapat menyelamatkan dengan sempurna mereka yang datang kepada Allah melalui-Nya, karena Ia selalu hidup untuk berdoa bagi mereka.
B58_C007_V026	Ibrani	7	26	Imam Besar seperti itulah yang kita butuhkan, yaitu Imam Besar yang kudus, tidak bercela, murni, dipisahkan dari orang-orang berdosa, dan ditinggikan melebihi tingkat-tingkat surgawi.
B58_C007_V027	Ibrani	7	27	Yesus tidak seperti para imam besar yang lain. Mereka harus mempersembahkan kurban setiap hari, pertama bagi dosa mereka sendiri, kemudian bagi dosa-dosa umat. Namun, Yesus tidak perlu melakukannya. Ia hanya mempersembahkan kurban sekali untuk selamanya, yaitu diri-Nya sendiri.
B58_C007_V028	Ibrani	7	28	Hukum Musa menetapkan manusia yang penuh kelemahan untuk menjadi imam-imam besar. Akan tetapi, sumpah yang berasal dari Allah, yang datang setelah Hukum Musa, menetapkan Anak-Nya, yang telah dijadikan sempurna sampai selama-lamanya.
B58_C008_V001	Ibrani	8	1	Inilah pokok utama pembicaraan kita: kita mempunyai Imam Besar yang duduk di sebelah kanan takhta Yang Mahatinggi di surga.
B58_C008_V002	Ibrani	8	2	Ia melayani di Ruang Mahakudus dan di Kemah Suci sejati yang didirikan oleh Allah sendiri, bukan oleh manusia.
B58_C008_V003	Ibrani	8	3	Karena setiap imam besar ditunjuk untuk mempersembahkan pemberian dan kurban, maka Imam Besar ini juga harus membawa sesuatu untuk dipersembahkan.
B58_C008_V004	Ibrani	8	4	Jika Imam Besar ini hidup di bumi, Ia tidak akan menjadi imam sama sekali sebab di bumi sudah ada imam-imam yang mempersembahkan pemberian sesuai Hukum Taurat,
B58_C008_V005	Ibrani	8	5	yaitu mereka yang beribadah menurut tiruan dan bayang-bayang dari hal-hal surgawi seperti ketika Allah memperingatkan Musa saat ia hendak mendirikan Kemah Suci: “Pastikanlah engkau membuat segala sesuatunya sesuai dengan rancangan yang telah Kutunjukkan kepadamu di atas gunung.”
B58_C008_V006	Ibrani	8	6	Namun, sekarang, Yesus menerima tugas pelayanan yang jauh lebih mulia karena perjanjian baru yang diperantarai oleh-Nya itu juga jauh lebih tinggi dan ditetapkan berdasarkan pada janji-janji yang lebih baik.
B58_C008_V007	Ibrani	8	7	Sebab, jika perjanjian yang pertama tidak mengandung kesalahan, tidak akan ada yang membutuhkan perjanjian yang kedua.
B58_C008_V008	Ibrani	8	8	Karena Allah mendapati kesalahan manusia, Ia berkata, “‘Lihatlah, saatnya akan tiba,’ kata Tuhan, ‘ketika Aku akan mengadakan sebuah perjanjian baru dengan kaum Israel dan kaum Yehuda.
B58_C008_V009	Ibrani	8	9	Tidak seperti perjanjian yang telah Kuadakan dengan nenek moyang mereka, yaitu ketika aku menuntun mereka dengan tangan-Ku untuk memimpin mereka keluar dari tanah Mesir. Karena mereka tidak setia pada perjanjian yang Kuberikan, maka Aku tidak memedulikan mereka,’ kata Tuhan.
B58_C008_V010	Ibrani	8	10	‘Inilah perjanjian yang akan Kuadakan dengan kaum Israel setelah masa itu,’ kata Tuhan: ‘Aku akan menaruh hukum-hukum-Ku dalam pikiran mereka, dan Aku akan menuliskannya pada hati mereka. Aku akan menjadi Allah mereka, dan mereka akan menjadi umat-Ku.
B58_C008_V011	Ibrani	8	11	Mereka juga tidak akan lagi mengajar sesama bangsanya atau saudaranya dengan berkata, ‘Kenallah Tuhan’ karena semua orang akan mengenal Aku, dari yang kecil sampai yang paling besar.
B58_C008_V012	Ibrani	8	12	Sebab, Aku akan berbelas kasihan atas pelanggaran dan dosa-dosa mereka. Dan, Aku pun tidak akan lagi mengingat kesalahan-kesalahan mereka.’”
B58_C008_V013	Ibrani	8	13	Ketika Allah mengucapkan perjanjian baru, Ia membuat perjanjian yang lama tidak berlaku lagi. Dan, apa yang sudah tidak berlaku lagi dan usang akan segera lenyap.
B58_C009_V001	Ibrani	9	1	Bahkan, perjanjian yang lama pun berisi tentang peraturan ibadah dan tempat kudus yang ada di bumi.
B58_C009_V002	Ibrani	9	2	Karena demikianlah Kemah Allah dipersiapkan: bagian luar, yang padanya terdapat pelita, meja, dan roti sajian, disebut Tempat Kudus.
B58_C009_V003	Ibrani	9	3	Di belakang tirai kedua adalah bagian kemah yang disebut Ruang Mahakudus,
B58_C009_V004	Ibrani	9	4	di tempat itu terdapat altar pedupaan yang terbuat dari emas dan Tabut Perjanjian yang seluruh sisinya dilapisi emas. Di dalam tabut itu, terdapat sebuah kendi emas yang berisi manna, tongkat Harun yang pernah bertunas, serta dua lempeng batu perjanjian.
B58_C009_V005	Ibrani	9	5	Di atasnya, ada dua kerub kemuliaan yang menaungi Tutup Pendamaian, tetapi saat ini bukanlah waktu tepat untuk membicarakannya secara terperinci.
B58_C009_V006	Ibrani	9	6	Setelah semuanya itu dipersiapkan sedemikian rupa, para imam masuk ke bagian pertama dari kemah itu secara rutin, untuk melakukan pelayanan ibadah kepada Allah.
B58_C009_V007	Ibrani	9	7	Akan tetapi, hanya imam besar saja yang diperbolehkan masuk ke bagian kedua dari kemah itu, itu pun hanya setahun sekali, dan membawa darah untuk dipersembahkan kepada Allah demi dirinya sendiri dan demi dosa-dosa umat yang dilakukan tanpa sengaja.
B58_C009_V008	Ibrani	9	8	Roh Kudus menyatakan kepada kita bahwa jalan menuju Ruang Mahakudus belum terbuka selama Ruang Kudus masih ada,
B58_C009_V009	Ibrani	9	9	hal itu adalah kiasan mengenai zaman ini. Demikian juga berbagai pemberian dan kurban-kurban yang dipersembahkan tidak dapat menyempurnakan nurani orang-orang yang beribadah,
B58_C009_V010	Ibrani	9	10	sebab hanya berkaitan dengan makanan, minuman, dan ritual pembasuhan untuk tubuh jasmani yang berlaku hingga tibanya waktu pembaruan.
B58_C009_V011	Ibrani	9	11	Namun, ketika Kristus datang sebagai Imam Besar atas hal-hal baik yang akan datang, Ia masuk melalui Tempat Kudus yang lebih besar dan lebih sempurna; yang tidak dibuat oleh tangan manusia dan bukanlah suatu ciptaan.
B58_C009_V012	Ibrani	9	12	Ia masuk ke Ruang Mahakudus satu kali untuk selamanya, bukan dengan membawa darah kambing jantan dan darah anak sapi, tetapi dengan membawa darah-Nya sendiri sehingga mendapatkan penebusan yang kekal.
B58_C009_V013	Ibrani	9	13	Sebab, jika pemercikan darah kambing jantan dan sapi jantan, dan juga abu anak sapi betina kepada orang yang najis dapat menyucikan tubuh jasmani mereka,
B58_C009_V014	Ibrani	9	14	lebih-lebih lagi darah Kristus, yaitu Ia yang melalui Roh yang kekal mempersembahkan diri-Nya sebagai kurban yang tidak bercacat kepada Allah untuk menyucikan hati nuranimu dari perbuatan sia-sia supaya kamu dapat melayani Allah yang hidup.
B58_C009_V015	Ibrani	9	15	Untuk alasan inilah Kristus menjadi Perantara dari perjanjian yang baru supaya mereka yang telah dipanggil Allah boleh menerima warisan kekal yang telah dijanjikan-Nya; sebab sebuah kematian telah terjadi untuk menebus mereka dari pelanggaran-pelanggaran yang mereka lakukan di bawah perjanjian yang pertama.
